"key","config_id","sigma_ps","se_psi_obs","K","ex_violation","psi","mu_b","bf_true","true_zone","method","bias","rmse","sd","coverage","ci_width"
"cfg4_psi-0.05_mu-0.15_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.05,-0.15,0.75,"bias-dominated","mc",-0.0808928436810993,0.18801485481221,0.169808033495124,0.279,0.141057462444093
"cfg4_psi-0.05_mu-0.15_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.05,-0.15,0.75,"bias-dominated","mcmc",-0.0886079095318638,0.179653233559505,0.156359748873701,0.653,0.343274666855017
"cfg4_psi-0.05_mu-0.1_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.05,-0.1,0.666666666666667,"bias-dominated","mc",-0.0777268523615925,0.207853611859178,0.192870057925302,0.296,0.184770141359514
"cfg4_psi-0.05_mu-0.1_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.05,-0.1,0.666666666666667,"bias-dominated","mcmc",-0.0884321950067182,0.196132519658318,0.175152477985207,0.686,0.454377750176881
"cfg4_psi-0.05_mu-0.05_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.05,-0.05,0.5,"mixed","mc",-0.0579835065716875,0.22663188138311,0.219198473068346,0.304,0.262891253094159
"cfg4_psi-0.05_mu-0.05_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.05,-0.05,0.5,"mixed","mcmc",-0.0713346381417774,0.200589965429433,0.187571017267278,0.72,0.608236109574527
"cfg4_psi-0.01_mu-0.4_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.01,-0.4,0.975609756097561,"bias-dominated","mc",-0.131677129727232,0.164698273213568,0.0989770233816222,0.239,0.0704188851362314
"cfg4_psi-0.01_mu-0.4_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.01,-0.4,0.975609756097561,"bias-dominated","mcmc",-0.135274373393668,0.164356715409348,0.0933953772924525,0.461,0.169927407174125
"cfg4_psi-0.01_mu-0.35_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.01,-0.35,0.972222222222222,"bias-dominated","mc",-0.146437052071682,0.181196927364494,0.106770390010866,0.227,0.0781938072405876
"cfg4_psi-0.01_mu-0.35_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.01,-0.35,0.972222222222222,"bias-dominated","mcmc",-0.150229400939161,0.180957769719993,0.100930810677606,0.461,0.188790568658901
"cfg4_psi-0.01_mu-0.3_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.01,-0.3,0.967741935483871,"bias-dominated","mc",-0.162137378740419,0.199985139556713,0.117129183828833,0.238,0.0879290592138029
"cfg4_psi-0.01_mu-0.3_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.01,-0.3,0.967741935483871,"bias-dominated","mcmc",-0.167883856417886,0.200309458880495,0.109319901720444,0.46,0.209334041383686
"cfg4_psi-0.01_mu-0.25_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.01,-0.25,0.961538461538462,"bias-dominated","mc",-0.185220848084456,0.225905411422242,0.129395655183269,0.222,0.0963341530427992
"cfg4_psi-0.01_mu-0.25_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.01,-0.25,0.961538461538462,"bias-dominated","mcmc",-0.190747943095659,0.225670123802563,0.120651497154428,0.444,0.232726411882155
"cfg4_psi-0.01_mu-0.2_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.01,-0.2,0.952380952380952,"bias-dominated","mc",-0.211701705845144,0.257810306983285,0.147208058004352,0.235,0.110676219266579
"cfg4_psi-0.01_mu-0.2_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.01,-0.2,0.952380952380952,"bias-dominated","mcmc",-0.219980091998046,0.258562466840804,0.135947747953052,0.453,0.268680041818016
"cfg4_psi-0.01_mu-0.15_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.01,-0.15,0.9375,"bias-dominated","mc",-0.257061465519415,0.304041439811409,0.162440718585766,0.223,0.126123185938038
"cfg4_psi-0.01_mu-0.15_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.01,-0.15,0.9375,"bias-dominated","mcmc",-0.265838777376747,0.304244926598996,0.148042684522084,0.409,0.307510518670541
"cfg4_psi-0.01_mu-0.1_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.01,-0.1,0.909090909090909,"bias-dominated","mc",-0.295679652501264,0.348440465894324,0.184440558687817,0.228,0.169891029248231
"cfg4_psi-0.01_mu-0.1_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.01,-0.1,0.909090909090909,"bias-dominated","mcmc",-0.309967210778021,0.350006954418936,0.162639626266619,0.454,0.417303111977225
"cfg4_psi-0.01_mu-0.05_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.01,-0.05,0.833333333333333,"bias-dominated","mc",-0.369967130572487,0.430051160609703,0.219354597574772,0.231,0.262490172143765
"cfg4_psi-0.01_mu-0.05_sps0.1","sps0.1_K25_exV0",0.1,0.1,25,0,-0.01,-0.05,0.833333333333333,"bias-dominated","mcmc",-0.387565035056455,0.427754527952622,0.181107923254408,0.431,0.605835434875043
"cfg5_psi-0.4_mu-0.4_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.4,-0.4,0.5,"mixed","mc",-0.059997202126148,0.0737973879299614,0.0429911437479874,0.463,0.119073931072377
"cfg5_psi-0.4_mu-0.4_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.4,-0.4,0.5,"mixed","mcmc",-0.0620670876412956,0.0739924362765932,0.0403011344668206,0.918,0.255276150975065
"cfg5_psi-0.4_mu-0.35_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.4,-0.35,0.466666666666667,"mixed","mc",-0.0656293905758408,0.0766299338612953,0.0395789887766578,0.426,0.125566121507176
"cfg5_psi-0.4_mu-0.35_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.4,-0.35,0.466666666666667,"mixed","mcmc",-0.0674355120676,0.0770125738756669,0.037212538480407,0.929,0.270468648543888
"cfg5_psi-0.4_mu-0.3_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.4,-0.3,0.428571428571428,"mixed","mc",-0.0661033998716,0.0784339212230279,0.0422374777699126,0.465,0.13470964568328
"cfg5_psi-0.4_mu-0.3_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.4,-0.3,0.428571428571428,"mixed","mcmc",-0.068469090188346,0.0784826554671492,0.0383794721412009,0.959,0.292150269670963
"cfg5_psi-0.4_mu-0.25_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.4,-0.25,0.384615384615385,"mixed","mc",-0.0744193998305686,0.0850441079771223,0.0411819035458789,0.445,0.148323425521674
"cfg5_psi-0.4_mu-0.25_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.4,-0.25,0.384615384615385,"mixed","mcmc",-0.0754404945704278,0.0844962511316691,0.0380762134712427,0.954,0.31589659294122
"cfg5_psi-0.4_mu-0.2_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.4,-0.2,0.333333333333333,"mixed","mc",-0.0786556579442118,0.0885183891761998,0.0406256463191809,0.45,0.159062520678513
"cfg5_psi-0.4_mu-0.2_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.4,-0.2,0.333333333333333,"mixed","mcmc",-0.0809226164344984,0.0886033676171528,0.0361024970436693,0.973,0.340707740920432
"cfg5_psi-0.4_mu-0.15_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.4,-0.15,0.272727272727273,"effect-dominated","mc",-0.0857155624940241,0.0951666667636285,0.0413672341024857,0.495,0.173967988740616
"cfg5_psi-0.4_mu-0.15_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.4,-0.15,0.272727272727273,"effect-dominated","mcmc",-0.0876996418751111,0.0948360487215515,0.0361102880769282,0.977,0.346235239067937
"cfg5_psi-0.4_mu-0.1_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.4,-0.1,0.2,"effect-dominated","mc",-0.0969578681192917,0.104794921870903,0.0397835416960404,0.44,0.171169169356186
"cfg5_psi-0.4_mu-0.1_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.4,-0.1,0.2,"effect-dominated","mcmc",-0.0916982336957911,0.0958887014330009,0.0280510938011822,0.993,0.300419612278344
"cfg5_psi-0.4_mu-0.05_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.4,-0.05,0.111111111111111,"effect-dominated","mc",-0.0804211791056828,0.0837686800423275,0.0234558283411329,0.668,0.121815399724349
"cfg5_psi-0.4_mu-0.05_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.4,-0.05,0.111111111111111,"effect-dominated","mcmc",-0.0375397015604231,0.0395355256158576,0.0124089715549499,1,0.230612112904281
"cfg5_psi-0.36_mu-0.4_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.36,-0.4,0.526315789473684,"bias-dominated","mc",-0.0622198762419006,0.0769144502084737,0.0452389900144984,0.476,0.126523343807845
"cfg5_psi-0.36_mu-0.4_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.36,-0.4,0.526315789473684,"bias-dominated","mcmc",-0.0642087375166237,0.0773412512838297,0.0431366195316047,0.913,0.268724489696268
"cfg5_psi-0.36_mu-0.35_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.36,-0.35,0.492957746478873,"mixed","mc",-0.067918808513404,0.0807302965989136,0.0436614539568913,0.446,0.133225981490294
"cfg5_psi-0.36_mu-0.35_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.36,-0.35,0.492957746478873,"mixed","mcmc",-0.0697959928975099,0.0809071726500841,0.0409410078992819,0.929,0.286696151080366
"cfg5_psi-0.36_mu-0.3_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.36,-0.3,0.454545454545455,"mixed","mc",-0.0699802839391006,0.0834288646560376,0.0454444773115106,0.466,0.143893985976813
"cfg5_psi-0.36_mu-0.3_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.36,-0.3,0.454545454545455,"mixed","mcmc",-0.07232987441411,0.0833902369117116,0.0415216199630364,0.959,0.310625856705167
"cfg5_psi-0.36_mu-0.25_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.36,-0.25,0.40983606557377,"mixed","mc",-0.0780738396126506,0.0901454138205723,0.045085517685009,0.453,0.156780924995724
"cfg5_psi-0.36_mu-0.25_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.36,-0.25,0.40983606557377,"mixed","mcmc",-0.0798267932235886,0.0902352660613008,0.0420934458434463,0.951,0.336349252231944
"cfg5_psi-0.36_mu-0.2_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.36,-0.2,0.357142857142857,"mixed","mc",-0.0851812123283491,0.095954563979801,0.044197203617809,0.446,0.168926076418543
"cfg5_psi-0.36_mu-0.2_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.36,-0.2,0.357142857142857,"mixed","mcmc",-0.0865509057111135,0.0953331304606913,0.0399868156953086,0.973,0.365471731803509
"cfg5_psi-0.36_mu-0.15_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.36,-0.15,0.294117647058824,"effect-dominated","mc",-0.0940070728072372,0.103889329268333,0.0442450067087536,0.471,0.189466118211439
"cfg5_psi-0.36_mu-0.15_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.36,-0.15,0.294117647058824,"effect-dominated","mcmc",-0.0954740891596562,0.103082333075891,0.0388867312765215,0.978,0.373895108420318
"cfg5_psi-0.36_mu-0.1_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.36,-0.1,0.217391304347826,"effect-dominated","mc",-0.103922513641295,0.113288091971509,0.0451258161178297,0.45,0.189135112892376
"cfg5_psi-0.36_mu-0.1_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.36,-0.1,0.217391304347826,"effect-dominated","mcmc",-0.0985360577815787,0.103764438500592,0.0325386351432511,0.989,0.329267715638736
"cfg5_psi-0.36_mu-0.05_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.36,-0.05,0.121951219512195,"effect-dominated","mc",-0.0884757171677426,0.0920368682635748,0.0253668300638395,0.624,0.132177353148537
"cfg5_psi-0.36_mu-0.05_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.36,-0.05,0.121951219512195,"effect-dominated","mcmc",-0.0418097413583648,0.0441506187102764,0.0141923952922323,1,0.253182463369034
"cfg5_psi-0.31_mu-0.4_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.31,-0.4,0.563380281690141,"bias-dominated","mc",-0.0655906497935719,0.0826681024139128,0.0503429859325686,0.46,0.136167549467607
"cfg5_psi-0.31_mu-0.4_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.31,-0.4,0.563380281690141,"bias-dominated","mcmc",-0.0675604463298483,0.0832015233590561,0.0485843598393582,0.903,0.288171518403995
"cfg5_psi-0.31_mu-0.35_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.31,-0.35,0.53030303030303,"bias-dominated","mc",-0.0719269205394398,0.0882568014124089,0.0511702989707824,0.461,0.143917547124749
"cfg5_psi-0.31_mu-0.35_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.31,-0.35,0.53030303030303,"bias-dominated","mcmc",-0.0740388551210513,0.088585111451788,0.0486614615597478,0.911,0.307958100065568
"cfg5_psi-0.31_mu-0.3_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.31,-0.3,0.491803278688525,"mixed","mc",-0.0756417828276173,0.0913288570560503,0.0512045185950283,0.456,0.15647676195682
"cfg5_psi-0.31_mu-0.3_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.31,-0.3,0.491803278688525,"mixed","mcmc",-0.0780501624599247,0.0912887398826305,0.0473714071941871,0.949,0.335828903256449
"cfg5_psi-0.31_mu-0.25_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.31,-0.25,0.446428571428571,"mixed","mc",-0.0842213995435066,0.0980977503364313,0.0503235227000136,0.466,0.170844494288824
"cfg5_psi-0.31_mu-0.25_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.31,-0.25,0.446428571428571,"mixed","mcmc",-0.0868128016563356,0.0990865105321928,0.0477907731264111,0.934,0.367064465667335
"cfg5_psi-0.31_mu-0.2_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.31,-0.2,0.392156862745098,"mixed","mc",-0.0922693453166465,0.106153783799432,0.0525142978745347,0.459,0.188044818636881
"cfg5_psi-0.31_mu-0.2_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.31,-0.2,0.392156862745098,"mixed","mcmc",-0.0942154933610768,0.105903198365299,0.0483866665955929,0.967,0.402551815077704
"cfg5_psi-0.31_mu-0.15_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.31,-0.15,0.326086956521739,"effect-dominated","mc",-0.102637787149609,0.114601276996894,0.0510052828364637,0.471,0.210189255785774
"cfg5_psi-0.31_mu-0.15_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.31,-0.15,0.326086956521739,"effect-dominated","mcmc",-0.104248403245162,0.11339804793014,0.0446472964050086,0.979,0.417625637455757
"cfg5_psi-0.31_mu-0.1_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.31,-0.1,0.24390243902439,"effect-dominated","mc",-0.116686050609217,0.127267088631797,0.0508316958534748,0.452,0.212366452783055
"cfg5_psi-0.31_mu-0.1_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.31,-0.1,0.24390243902439,"effect-dominated","mcmc",-0.111313851933728,0.11704596176424,0.0361979809771049,0.987,0.369658657528154
"cfg5_psi-0.31_mu-0.05_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.31,-0.05,0.138888888888889,"effect-dominated","mc",-0.0993764209295556,0.103892488919403,0.0303132827686507,0.595,0.150069956231724
"cfg5_psi-0.31_mu-0.05_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.31,-0.05,0.138888888888889,"effect-dominated","mcmc",-0.0473876500647621,0.0505888251381076,0.0177187416031069,1,0.289309589722534
"cfg5_psi-0.27_mu-0.4_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.27,-0.4,0.597014925373134,"bias-dominated","mc",-0.0685050389101404,0.0888413408558969,0.0565954639130146,0.456,0.143430457314794
"cfg5_psi-0.27_mu-0.4_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.27,-0.4,0.597014925373134,"bias-dominated","mcmc",-0.070987288152027,0.0895940005725867,0.0546889453195242,0.894,0.306696196322585
"cfg5_psi-0.27_mu-0.35_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.27,-0.35,0.564516129032258,"bias-dominated","mc",-0.0747353692584554,0.0939377223949086,0.0569399897521787,0.46,0.153714875013489
"cfg5_psi-0.27_mu-0.35_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.27,-0.35,0.564516129032258,"bias-dominated","mcmc",-0.0771092528894255,0.0942316732632452,0.0541914022045797,0.906,0.329356466647877
"cfg5_psi-0.27_mu-0.3_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.27,-0.3,0.526315789473684,"bias-dominated","mc",-0.0811545490267589,0.0999715865601405,0.0584094937538036,0.451,0.168041177487307
"cfg5_psi-0.27_mu-0.3_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.27,-0.3,0.526315789473684,"bias-dominated","mcmc",-0.083768000327543,0.0997519405404039,0.0541877114369283,0.929,0.359446523285934
"cfg5_psi-0.27_mu-0.25_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.27,-0.25,0.480769230769231,"mixed","mc",-0.0904009911165602,0.107242309334737,0.0577226612537337,0.456,0.183632670684463
"cfg5_psi-0.27_mu-0.25_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.27,-0.25,0.480769230769231,"mixed","mcmc",-0.0925552224807686,0.107577926683943,0.0548593715950442,0.929,0.395737509685344
"cfg5_psi-0.27_mu-0.2_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.27,-0.2,0.425531914893617,"mixed","mc",-0.100139525759037,0.117636633020519,0.0617597528835378,0.454,0.207356952444315
"cfg5_psi-0.27_mu-0.2_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.27,-0.2,0.425531914893617,"mixed","mcmc",-0.102580485454201,0.11721988483042,0.056753558214506,0.95,0.438136106978314
"cfg5_psi-0.27_mu-0.15_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.27,-0.15,0.357142857142857,"mixed","mc",-0.110077339168668,0.124845845407086,0.0589316337327457,0.481,0.230376036470321
"cfg5_psi-0.27_mu-0.15_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.27,-0.15,0.357142857142857,"mixed","mcmc",-0.11282967177914,0.124529112635837,0.052723285224702,0.972,0.458680990918046
"cfg5_psi-0.27_mu-0.1_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.27,-0.1,0.27027027027027,"effect-dominated","mc",-0.130796439664788,0.142818208212885,0.0573813958765997,0.437,0.235659534644353
"cfg5_psi-0.27_mu-0.1_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.27,-0.1,0.27027027027027,"effect-dominated","mcmc",-0.124412238903438,0.131371033373844,0.0422104838362616,0.98,0.408534956539345
"cfg5_psi-0.27_mu-0.05_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.27,-0.05,0.15625,"effect-dominated","mc",-0.11187668957435,0.117082527913857,0.0345415371744499,0.567,0.168387241481742
"cfg5_psi-0.27_mu-0.05_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.27,-0.05,0.15625,"effect-dominated","mcmc",-0.0544436946294519,0.0587666162055346,0.0221334404132777,1,0.326544397971139
"cfg5_psi-0.23_mu-0.4_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.23,-0.4,0.634920634920635,"bias-dominated","mc",-0.0718597105630683,0.096049997464302,0.063764016973094,0.468,0.151510210601631
"cfg5_psi-0.23_mu-0.4_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.23,-0.4,0.634920634920635,"bias-dominated","mcmc",-0.0749274704266914,0.0967188008204407,0.0611894169963542,0.877,0.326109006397511
"cfg5_psi-0.23_mu-0.35_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.23,-0.35,0.603448275862069,"bias-dominated","mc",-0.0788533153793302,0.100089400698382,0.0616753324472732,0.462,0.166126196625492
"cfg5_psi-0.23_mu-0.35_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.23,-0.35,0.603448275862069,"bias-dominated","mcmc",-0.081872711307585,0.101086493735606,0.0593199563057796,0.894,0.353958580595752
"cfg5_psi-0.23_mu-0.3_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.23,-0.3,0.566037735849057,"bias-dominated","mc",-0.087350389558547,0.111078432246753,0.0686515884372797,0.435,0.18034802319872
"cfg5_psi-0.23_mu-0.3_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.23,-0.3,0.566037735849057,"bias-dominated","mcmc",-0.0903311317173167,0.11117295620276,0.064837618326708,0.905,0.38628849808121
"cfg5_psi-0.23_mu-0.25_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.23,-0.25,0.520833333333333,"bias-dominated","mc",-0.099221832829043,0.119048528121359,0.065817261032021,0.436,0.198093102200026
"cfg5_psi-0.23_mu-0.25_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.23,-0.25,0.520833333333333,"bias-dominated","mcmc",-0.100362285529084,0.117713736044468,0.0615444800119817,0.929,0.428450836536546
"cfg5_psi-0.23_mu-0.2_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.23,-0.2,0.465116279069767,"mixed","mc",-0.109054688423085,0.129150303919951,0.0692218722887687,0.439,0.228418984089445
"cfg5_psi-0.23_mu-0.2_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.23,-0.2,0.465116279069767,"mixed","mcmc",-0.111794435182945,0.128814524826367,0.0640256616812559,0.94,0.478360023222724
"cfg5_psi-0.23_mu-0.15_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.23,-0.15,0.394736842105263,"mixed","mc",-0.120378656561942,0.140064626243789,0.0716394498857609,0.457,0.254358314013451
"cfg5_psi-0.23_mu-0.15_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.23,-0.15,0.394736842105263,"mixed","mcmc",-0.124270263143625,0.140274334232108,0.0651001426346093,0.955,0.507396484903166
"cfg5_psi-0.23_mu-0.1_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.23,-0.1,0.303030303030303,"effect-dominated","mc",-0.144396070974642,0.158468319056191,0.0653165299190149,0.44,0.266806345634341
"cfg5_psi-0.23_mu-0.1_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.23,-0.1,0.303030303030303,"effect-dominated","mcmc",-0.13943540219709,0.147861641723554,0.04922658798134,0.982,0.461527253519056
"cfg5_psi-0.23_mu-0.05_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.23,-0.05,0.178571428571429,"effect-dominated","mc",-0.127401959453594,0.133035427812761,0.038322766277033,0.539,0.192541244404044
"cfg5_psi-0.23_mu-0.05_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.23,-0.05,0.178571428571429,"effect-dominated","mcmc",-0.0635358487655523,0.0691247810572308,0.0272428605565249,1,0.376760531940477
"cfg5_psi-0.18_mu-0.4_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.18,-0.4,0.689655172413793,"bias-dominated","mc",-0.0752864348990011,0.106613503935948,0.0755254661537199,0.469,0.165850807654781
"cfg5_psi-0.18_mu-0.4_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.18,-0.4,0.689655172413793,"bias-dominated","mcmc",-0.0785774396949494,0.106682336208151,0.0721936198605119,0.864,0.353216945016078
"cfg5_psi-0.18_mu-0.35_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.18,-0.35,0.660377358490566,"bias-dominated","mc",-0.0829418721189144,0.111506472758142,0.0745647317140446,0.49,0.181547565390959
"cfg5_psi-0.18_mu-0.35_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.18,-0.35,0.660377358490566,"bias-dominated","mcmc",-0.0859972012655356,0.111450232207908,0.0709271901317933,0.875,0.387853012661304
"cfg5_psi-0.18_mu-0.3_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.18,-0.3,0.625,"bias-dominated","mc",-0.0981686095805206,0.126578000107277,0.0799456409674394,0.429,0.199710377179106
"cfg5_psi-0.18_mu-0.3_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.18,-0.3,0.625,"bias-dominated","mcmc",-0.101875670335836,0.127166025382139,0.0761468590899462,0.878,0.424791786882896
"cfg5_psi-0.18_mu-0.25_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.18,-0.25,0.581395348837209,"bias-dominated","mc",-0.107961911534772,0.137233013263793,0.0847603085005914,0.432,0.220636486856917
"cfg5_psi-0.18_mu-0.25_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.18,-0.25,0.581395348837209,"bias-dominated","mcmc",-0.11013085423319,0.136345055700083,0.0804216189623366,0.888,0.475848960630525
"cfg5_psi-0.18_mu-0.2_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.18,-0.2,0.526315789473684,"bias-dominated","mc",-0.11588401496687,0.145728058211114,0.088404623196655,0.473,0.260000351939098
"cfg5_psi-0.18_mu-0.2_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.18,-0.2,0.526315789473684,"bias-dominated","mcmc",-0.119960408349343,0.145506034721941,0.0823911091321494,0.928,0.543497771897135
"cfg5_psi-0.18_mu-0.15_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.18,-0.15,0.454545454545455,"mixed","mc",-0.139063751813907,0.16485526095179,0.0885797740530767,0.444,0.29542174487112
"cfg5_psi-0.18_mu-0.15_sps0.06","sps0.06_K12_exV0.3",0.06,0.06,12,0.3,-0.18,-0.15,0.454545454545455,"mixed","mcmc",-0.143140055215765,0.164731314678235,0.0815719597230607,0.928,0.581089220527012
