"key","config_id","sigma_ps","K","ex_violation","psi","mu_b","bf_true","true_zone","Mean_BF_mc","ci_lo_mc","ci_hi_mc","Mean_BF_mcmc","ci_lo_mcmc","ci_hi_mcmc"
"cfg6_psi-0.15_mu-0.15_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.15,-0.15,0.5,"mixed",0.376649636621823,0.19956087524079,0.538993725899533,0.369270030604049,0.0526304526400119,0.694180141186596
"cfg6_psi-0.15_mu-0.2_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.15,-0.2,0.571428571428572,"bias-dominated",0.462476503842682,0.317817847830432,0.594525930790192,0.455612857940048,0.155598537717515,0.726262804107713
"cfg6_psi-0.15_mu-0.3_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.15,-0.3,0.666666666666667,"bias-dominated",0.58090855192153,0.470243842008387,0.683334759422969,0.575793395345102,0.344890851148629,0.785830488459952
"cfg6_psi-0.15_mu-0.4_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.15,-0.4,0.727272727272727,"bias-dominated",0.656001075207045,0.565979489008091,0.736281442729085,0.649994481417263,0.465211415102629,0.821044096942147
"cfg6_psi-0.2_mu-0.05_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.2,-0.05,0.2,"effect-dominated",0.0702691627073083,0.0113934844722866,0.259918874219193,0.143243268961127,0.0106717511319178,0.469993532979476
"cfg6_psi-0.2_mu-0.1_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.2,-0.1,0.333333333333333,"mixed",0.190127510196232,0.0470756250375587,0.360122625138516,0.195380792346903,0.0124071433580258,0.546200170785214
"cfg6_psi-0.2_mu-0.15_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.2,-0.15,0.428571428571428,"mixed",0.319593687891799,0.169330606194955,0.459072188760706,0.314423377221681,0.0442609172653055,0.612023584347071
"cfg6_psi-0.2_mu-0.2_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.2,-0.2,0.5,"mixed",0.398732865551875,0.269575192925127,0.518088852218078,0.393605285781489,0.129354237545482,0.64639187413591
"cfg6_psi-0.2_mu-0.3_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.2,-0.3,0.6,"bias-dominated",0.52190098557505,0.421255252057966,0.617180066692112,0.518222944625573,0.306721240571346,0.720528919919744
"cfg6_psi-0.2_mu-0.4_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.2,-0.4,0.666666666666667,"bias-dominated",0.604391942991347,0.521348255308211,0.681663340190114,0.600019312869781,0.426846529452847,0.766643357757181
"cfg6_psi-0.3_mu-0.05_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.3,-0.05,0.142857142857143,"effect-dominated",0.0454470162263941,0.00647313388650838,0.175514393153923,0.1002186660848,0.00591746568677297,0.328910440015476
"cfg6_psi-0.3_mu-0.1_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.3,-0.1,0.25,"effect-dominated",0.136056360800704,0.0331000626243224,0.259399238682902,0.141440962115017,0.00887272761953559,0.402363440744605
"cfg6_psi-0.3_mu-0.15_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.3,-0.15,0.333333333333333,"mixed",0.242146192044611,0.127191085720604,0.351683740568871,0.239020348489643,0.032778171480268,0.477677175858258
"cfg6_psi-0.3_mu-0.2_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.3,-0.2,0.4,"mixed",0.313047901859988,0.212434889516803,0.407522075982879,0.309681680157028,0.102096341816622,0.518862187820009
"cfg6_psi-0.3_mu-0.3_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.3,-0.3,0.5,"mixed",0.429265529615005,0.346588830440164,0.50803466855741,0.427106314068123,0.252485691992455,0.600177839918022
"cfg6_psi-0.3_mu-0.4_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.3,-0.4,0.571428571428572,"bias-dominated",0.513996727738027,0.443452312812705,0.581372903625354,0.511280271596969,0.363107100831095,0.659843584578818
"cfg6_psi-0.4_mu-0.05_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.4,-0.05,0.111111111111111,"effect-dominated",0.0324344876961893,0.00451781072458588,0.130909372534327,0.0760159381652155,0.0043744788438762,0.245169910579888
"cfg6_psi-0.4_mu-0.1_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.4,-0.1,0.2,"effect-dominated",0.106040887478255,0.0257058712983777,0.202799632637366,0.110859155999649,0.00677406870611456,0.315666005198056
"cfg6_psi-0.4_mu-0.15_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.4,-0.15,0.272727272727273,"effect-dominated",0.191867402536534,0.100922868009588,0.277966166397912,0.18938873945838,0.0263182040244523,0.38034372572946
"cfg6_psi-0.4_mu-0.2_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.4,-0.2,0.333333333333333,"mixed",0.256999419976294,0.17471217607225,0.334649960857041,0.254397770070397,0.0834629303084471,0.427096185111691
"cfg6_psi-0.4_mu-0.3_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.4,-0.3,0.428571428571428,"mixed",0.363316240993345,0.29359926320281,0.429992822722074,0.36234685239051,0.214131945201354,0.509462675946912
"cfg6_psi-0.4_mu-0.4_sps0.1","sps0.1_K12_exV0.3",0.1,12,0.3,-0.4,-0.4,0.5,"mixed",0.446293885278001,0.385921781506044,0.504689090809605,0.444692568671119,0.315586562178743,0.573888959566911
"cfg7_psi0_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,0,-0.05,1,"bias-dominated",0.209161515077876,0.0427973268274493,0.610714959596466,0.295394204331036,0.0405983783149883,0.790302698622719
"cfg7_psi0_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,0,-0.1,1,"bias-dominated",0.514637536505269,0.232734069589586,0.728796004116672,0.488035342261381,0.0769176340883453,0.83678128474808
"cfg7_psi0_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,0,-0.15,1,"bias-dominated",0.654424117434692,0.468059170276781,0.808404576259724,0.636063454049794,0.29574311373444,0.890798362567661
"cfg7_psi0_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,0,-0.2,1,"bias-dominated",0.736650406415866,0.593577020911503,0.853952395402796,0.7218927798917,0.470767684987782,0.916718648163477
"cfg7_psi0_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,0,-0.3,1,"bias-dominated",0.812526201535255,0.713207677698341,0.895497439193717,0.803010520414517,0.631075648849896,0.939711098953719
"cfg7_psi0_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,0,-0.4,1,"bias-dominated",0.860369316555196,0.784987205604528,0.92163267545211,0.851775829864121,0.720548824694854,0.955059797467631
"cfg7_psi-0.05_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.05,-0.05,0.5,"mixed",0.132831870337284,0.0250035789052348,0.441285897673601,0.214414708763825,0.0231188507110796,0.649190444349706
"cfg7_psi-0.05_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.05,-0.1,0.666666666666667,"bias-dominated",0.405567201277565,0.167829369914926,0.616497426887502,0.392592723111682,0.044638016871587,0.746347182738987
"cfg7_psi-0.05_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.05,-0.15,0.75,"bias-dominated",0.549480351941912,0.377833203429964,0.70224914535745,0.540147999390985,0.225722919326368,0.80525959652861
"cfg7_psi-0.05_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.05,-0.2,0.8,"bias-dominated",0.634860929458834,0.499365385285803,0.757461184618271,0.627979228659018,0.383881829243622,0.838334952309419
"cfg7_psi-0.05_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.05,-0.3,0.857142857142857,"bias-dominated",0.730299330019641,0.63500611223469,0.816670422521366,0.725555427752787,0.554497115970821,0.87614994357823
"cfg7_psi-0.05_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.05,-0.4,0.888888888888889,"bias-dominated",0.78990496177374,0.717242997473464,0.857832040914288,0.786285514891921,0.653758500495472,0.903719171940806
"cfg7_psi-0.1_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.1,-0.05,0.333333333333333,"mixed",0.0819200817371991,0.0130898978866817,0.301221034113394,0.148064225417515,0.0111939739027139,0.476239211121945
"cfg7_psi-0.1_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.1,-0.1,0.5,"mixed",0.294243045043325,0.1169181273225,0.469738568609034,0.290843876655071,0.030837627103908,0.605438287895771
"cfg7_psi-0.1_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.1,-0.15,0.6,"bias-dominated",0.43890150227033,0.296605764686485,0.575690265157791,0.435834898673156,0.175382229926744,0.683398296814759
"cfg7_psi-0.1_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.1,-0.2,0.666666666666667,"bias-dominated",0.526411553285203,0.41153212263969,0.63817518857714,0.523080741781901,0.31341776923832,0.724957462325784
"cfg7_psi-0.1_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.1,-0.3,0.75,"bias-dominated",0.642855662678064,0.557767339474742,0.726447282173756,0.64105184263587,0.484800904141855,0.791299448306944
"cfg7_psi-0.1_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.1,-0.4,0.8,"bias-dominated",0.715320930464225,0.648223591205925,0.780972327674431,0.713245943003186,0.59045162451259,0.832416159757122
"cfg7_psi-0.15_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.15,-0.05,0.25,"effect-dominated",0.054364967863426,0.00809679913023532,0.22023114978389,0.109325962835297,0.0066213077089151,0.353744390533786
"cfg7_psi-0.15_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.15,-0.1,0.4,"mixed",0.226283492566744,0.0879430106575416,0.36552068810681,0.223663724726955,0.023273488362401,0.482275106351713
"cfg7_psi-0.15_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.15,-0.15,0.5,"mixed",0.357637920150976,0.239894564521254,0.473684694798448,0.356185039162463,0.142042579468458,0.569385118680454
"cfg7_psi-0.15_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.15,-0.2,0.571428571428572,"bias-dominated",0.448612453148243,0.34975382326047,0.545949396200994,0.446775552853025,0.267099749417488,0.625781760799478
"cfg7_psi-0.15_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.15,-0.3,0.666666666666667,"bias-dominated",0.566957138627791,0.492858380394037,0.640894021947283,0.565537182153251,0.427617342399231,0.703191748605906
"cfg7_psi-0.15_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.15,-0.4,0.727272727272727,"bias-dominated",0.653542945604886,0.591881470264538,0.714341102332274,0.651532134393459,0.538404714397868,0.763721164562938
"cfg7_psi-0.2_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.2,-0.05,0.2,"effect-dominated",0.0414778736502288,0.00592474053265624,0.171522978314287,0.086701186735282,0.00491427180312035,0.276608835874065
"cfg7_psi-0.2_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.2,-0.1,0.333333333333333,"mixed",0.186641492320825,0.0728444746878701,0.302159042272892,0.184335370756937,0.0189953345098359,0.398727377926584
"cfg7_psi-0.2_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.2,-0.15,0.428571428571428,"mixed",0.302808059401482,0.203204498911193,0.400873562802997,0.301507578623851,0.121142932541122,0.481887980713642
"cfg7_psi-0.2_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.2,-0.2,0.5,"mixed",0.390680566122434,0.304723847560645,0.476142433175255,0.389117564355709,0.232452589528874,0.546406130538617
"cfg7_psi-0.2_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.2,-0.3,0.6,"bias-dominated",0.51005889527339,0.443726647725866,0.57628715555735,0.509122183641165,0.384746090033037,0.633592270193885
"cfg7_psi-0.2_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.2,-0.4,0.666666666666667,"bias-dominated",0.595058826978671,0.538508846170524,0.651466123626645,0.593547064246583,0.490104330487474,0.697169002511878
"cfg7_psi-0.3_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.3,-0.05,0.142857142857143,"effect-dominated",0.0291508961373332,0.00408527523341917,0.121290193423932,0.062023359704729,0.00342816071314763,0.195202441088306
"cfg7_psi-0.3_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.3,-0.1,0.25,"effect-dominated",0.136370518695878,0.0534717794495276,0.220352230538021,0.13458124671729,0.013636456155273,0.290941506030964
"cfg7_psi-0.3_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.3,-0.15,0.333333333333333,"mixed",0.232341174960879,0.15603350959313,0.307894804171842,0.231197270931944,0.0922059183333482,0.369827395171072
"cfg7_psi-0.3_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.3,-0.2,0.4,"mixed",0.311284994723549,0.242665793122218,0.379047171309869,0.310083203212861,0.185364282554867,0.435234552830476
"cfg7_psi-0.3_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.3,-0.3,0.5,"mixed",0.425059580367423,0.369330322463602,0.480593299681542,0.423947604652405,0.320249495553087,0.527459496791393
"cfg7_psi-0.3_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.3,-0.4,0.571428571428572,"bias-dominated",0.508156271929087,0.460072224204681,0.556174710176804,0.506706135455852,0.41852344978217,0.595392674232853
"cfg7_psi-0.4_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.4,-0.05,0.111111111111111,"effect-dominated",0.0225639657642421,0.00319200212926907,0.0944168689727374,0.0479375260764127,0.00264515963972932,0.150946307826634
"cfg7_psi-0.4_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.4,-0.1,0.2,"effect-dominated",0.106988286835832,0.0420810802654021,0.173283360981908,0.105883612510962,0.0106442640131814,0.228861549562757
"cfg7_psi-0.4_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.4,-0.15,0.272727272727273,"effect-dominated",0.189592392077751,0.127223859657869,0.250914959900585,0.188631057428874,0.0751012509847982,0.301415845990464
"cfg7_psi-0.4_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.4,-0.2,0.333333333333333,"mixed",0.25716774291192,0.200753971000154,0.312953524020643,0.256449327686586,0.153045314212639,0.359883743680539
"cfg7_psi-0.4_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.4,-0.3,0.428571428571428,"mixed",0.365333688220856,0.317195543428103,0.412865347996533,0.364337836884753,0.275364726704909,0.452733278425836
"cfg7_psi-0.4_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,25,0.3,-0.4,-0.4,0.5,"mixed",0.443425589088849,0.401661400896049,0.485294808315404,0.44226991010857,0.365098227133181,0.519746743530513
"cfg8_psi0_mu-0.05_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,0,-0.05,1,"bias-dominated",0.171301666538072,0.0364285884952502,0.515395755232353,0.254363264375776,0.0336114107076221,0.693068384198838
"cfg8_psi0_mu-0.1_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,0,-0.1,1,"bias-dominated",0.441906279878485,0.215200121080841,0.614932720975612,0.42237982347229,0.0815064108040534,0.719290479579727
"cfg8_psi0_mu-0.15_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,0,-0.15,1,"bias-dominated",0.590078905899016,0.437651603453685,0.722509295614594,0.575718617399542,0.29537685682057,0.802562554384165
"cfg8_psi0_mu-0.2_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,0,-0.2,1,"bias-dominated",0.672995944091237,0.55680677387671,0.779144566143079,0.662320059009409,0.458213720983422,0.84423002648537
"cfg8_psi0_mu-0.3_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,0,-0.3,1,"bias-dominated",0.760100025247571,0.67394442779314,0.836978144144198,0.752944422013949,0.604316502337483,0.884970589634613
"cfg8_psi0_mu-0.4_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,0,-0.4,1,"bias-dominated",0.815590885007846,0.749125492223144,0.875864367487892,0.809796430722955,0.693166182598001,0.912984382760849
"cfg8_psi-0.05_mu-0.05_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.05,-0.05,0.5,"mixed",0.1298566963322,0.024421727815794,0.435780629991977,0.210304321030397,0.0233346575669253,0.619040998046885
"cfg8_psi-0.05_mu-0.1_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.05,-0.1,0.666666666666667,"bias-dominated",0.39416364632092,0.182660264544179,0.572898875649745,0.379376291584919,0.061400548655259,0.683341952364316
"cfg8_psi-0.05_mu-0.15_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.05,-0.15,0.75,"bias-dominated",0.535497478127564,0.384957921781935,0.671926322008815,0.525486855517585,0.247666086651764,0.761646757022073
"cfg8_psi-0.05_mu-0.2_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.05,-0.2,0.8,"bias-dominated",0.622475518013518,0.500640198554418,0.731245722637584,0.613619351422505,0.397996546813097,0.801604719567167
"cfg8_psi-0.05_mu-0.3_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.05,-0.3,0.857142857142857,"bias-dominated",0.712967975605614,0.626180901053454,0.79354269402879,0.708018610799117,0.553652530908885,0.84772546703118
"cfg8_psi-0.05_mu-0.4_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.05,-0.4,0.888888888888889,"bias-dominated",0.775779709599411,0.707263089045501,0.837130751904337,0.770596535433296,0.648441420567245,0.878390956248938
"cfg8_psi-0.1_mu-0.05_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.1,-0.05,0.333333333333333,"mixed",0.0996729783812158,0.0195284866451059,0.333752835918073,0.166909933873768,0.0180665912029612,0.497767811411203
"cfg8_psi-0.1_mu-0.1_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.1,-0.1,0.5,"mixed",0.325641259368337,0.139567179915779,0.491648402085396,0.316077470494127,0.0437489890673231,0.606572828554623
"cfg8_psi-0.1_mu-0.15_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.1,-0.15,0.6,"bias-dominated",0.462747232220337,0.320563031483259,0.592816369451343,0.455757406785782,0.19637145878914,0.686498105244959
"cfg8_psi-0.1_mu-0.2_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.1,-0.2,0.666666666666667,"bias-dominated",0.541679718227645,0.42707985516942,0.647123984744307,0.535559965572252,0.330319127943905,0.722451932103879
"cfg8_psi-0.1_mu-0.3_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.1,-0.3,0.75,"bias-dominated",0.651735166913852,0.568489917257035,0.730519060440187,0.647989885345461,0.497468211568132,0.787117474491643
"cfg8_psi-0.1_mu-0.4_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.1,-0.4,0.8,"bias-dominated",0.718275386772895,0.652659412648061,0.780710381564552,0.715174181493566,0.596189045459681,0.82614011590333
"cfg8_psi-0.15_mu-0.05_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.15,-0.05,0.25,"effect-dominated",0.0686654018630429,0.0120683229197424,0.256736443479811,0.126172342368121,0.0101761136022801,0.395142824264048
"cfg8_psi-0.15_mu-0.1_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.15,-0.1,0.4,"mixed",0.257075437448249,0.102571843781027,0.402165395407734,0.251386380517905,0.0273392599922346,0.511807461984139
"cfg8_psi-0.15_mu-0.15_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.15,-0.15,0.5,"mixed",0.385192136796753,0.260772839455604,0.503359466239722,0.381781579279347,0.15611447038502,0.594216824154983
"cfg8_psi-0.15_mu-0.2_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.15,-0.2,0.571428571428572,"bias-dominated",0.468052707395918,0.36689954669306,0.565354440721867,0.464860569514591,0.282579592219011,0.639451846037149
"cfg8_psi-0.15_mu-0.3_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.15,-0.3,0.666666666666667,"bias-dominated",0.580791258799463,0.505590176124971,0.653618625336872,0.578140347648255,0.439310015341755,0.710987433946889
"cfg8_psi-0.15_mu-0.4_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.15,-0.4,0.727272727272727,"bias-dominated",0.663752781586464,0.601988386618461,0.723734292384649,0.661246715528577,0.548520333217696,0.769996706337728
"cfg8_psi-0.2_mu-0.05_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.2,-0.05,0.2,"effect-dominated",0.0515084367781789,0.00760160039789823,0.199944408910816,0.0991127779375497,0.00638982120440776,0.313151456347279
"cfg8_psi-0.2_mu-0.1_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.2,-0.1,0.333333333333333,"mixed",0.205789392639928,0.081952740353971,0.329013221298676,0.202542352248391,0.0217821611546424,0.428729450274168
"cfg8_psi-0.2_mu-0.15_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.2,-0.15,0.428571428571428,"mixed",0.323483628082042,0.217185789510369,0.425362132416606,0.321336684578986,0.129985683769093,0.507620706210425
"cfg8_psi-0.2_mu-0.2_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.2,-0.2,0.5,"mixed",0.409623562851329,0.319837134914183,0.497246591541367,0.407310499394839,0.244314764669107,0.566325553876239
"cfg8_psi-0.2_mu-0.3_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.2,-0.3,0.6,"bias-dominated",0.523478291882269,0.45552304824971,0.590521448832526,0.522154163621245,0.395247556141822,0.646918802924174
"cfg8_psi-0.2_mu-0.4_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.2,-0.4,0.666666666666667,"bias-dominated",0.605770678724947,0.548535349703601,0.662447863153402,0.60389029839977,0.499338154612807,0.707059455855358
"cfg8_psi-0.3_mu-0.05_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.3,-0.05,0.142857142857143,"effect-dominated",0.0313965512644191,0.0044318102023343,0.130848441259513,0.0664149994537362,0.00370733636009239,0.211010955397774
"cfg8_psi-0.3_mu-0.1_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.3,-0.1,0.25,"effect-dominated",0.142958893889608,0.0559589813632278,0.231073803809526,0.141083034405428,0.0142463675448615,0.3048135525878
"cfg8_psi-0.3_mu-0.15_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.3,-0.15,0.333333333333333,"mixed",0.241381798563702,0.162013126488774,0.319879856155423,0.240140051140058,0.0956575587445551,0.3839537817541
"cfg8_psi-0.3_mu-0.2_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.3,-0.2,0.4,"mixed",0.323134088864373,0.25195690400207,0.393121851597816,0.321761452657573,0.192509659949997,0.450481418432196
"cfg8_psi-0.3_mu-0.3_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.3,-0.3,0.5,"mixed",0.433429778061311,0.376560040854213,0.490084574728507,0.432305068509286,0.326537102075531,0.53783933077774
"cfg8_psi-0.3_mu-0.4_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.3,-0.4,0.571428571428572,"bias-dominated",0.515894055326603,0.467080015410854,0.56462054002053,0.514378465442048,0.424844105529292,0.604159442379954
"cfg8_psi-0.4_mu-0.05_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.4,-0.05,0.111111111111111,"effect-dominated",0.0234170147016493,0.0033186338278865,0.0978845905439234,0.0496536220501848,0.00275158596344488,0.156448117940305
"cfg8_psi-0.4_mu-0.1_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.4,-0.1,0.2,"effect-dominated",0.109682188517277,0.0430451937304207,0.177720299868338,0.108535981288028,0.0108699724679359,0.234687441827643
"cfg8_psi-0.4_mu-0.15_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.4,-0.15,0.272727272727273,"effect-dominated",0.194718638867684,0.130577913110274,0.257715323552889,0.193740958778667,0.0770864894176141,0.30956823770867
"cfg8_psi-0.4_mu-0.2_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.4,-0.2,0.333333333333333,"mixed",0.263170913073546,0.205416822206309,0.320184996547747,0.262430421028328,0.156650150259083,0.368266892306353
"cfg8_psi-0.4_mu-0.3_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.4,-0.3,0.428571428571428,"mixed",0.371515641212727,0.322545639583786,0.419866183981902,0.370510275142149,0.28003080126427,0.46039558503179
"cfg8_psi-0.4_mu-0.4_sps0.1","sps0.1_K25_exV0.3",0.1,25,0.3,-0.4,-0.4,0.5,"mixed",0.44832060384921,0.406089535719795,0.49067234359639,0.447155648636489,0.369119545164816,0.525471293187413
