"score","x_bd","y_bd","x_ed","y_ed"
"BAF-hat + CI half-width",0.620675438596491,0.986452380952381,0.0542525641025641,0.763794444444444
"BAF-hat + CI half-width",0.614210526315789,0.98593253968254,0.0564679487179487,0.772027777777778
"BAF-hat + CI half-width",0.607760964912281,0.985396825396825,0.0587858974358974,0.779822222222222
"BAF-hat + CI half-width",0.601333333333333,0.98484126984127,0.0611358974358974,0.787477777777778
"BAF-hat + CI half-width",0.594967105263158,0.984232142857143,0.0635897435897436,0.794677777777778
"BAF-hat + CI half-width",0.588504385964912,0.983708333333333,0.0660038461538461,0.802055555555556
"BAF-hat + CI half-width",0.582107456140351,0.983125,0.0685307692307692,0.808944444444444
"BAF-hat + CI half-width",0.575677631578947,0.982571428571429,0.0710153846153846,0.816016666666667
"BAF-hat + CI half-width",0.569309210526316,0.981964285714286,0.0736717948717949,0.822338888888889
"BAF-hat + CI half-width",0.562989035087719,0.981311507936508,0.0763448717948718,0.828594444444444
"BAF-hat + CI half-width",0.556662280701754,0.980664682539683,0.079025641025641,0.834816666666667
"BAF-hat + CI half-width",0.550377192982456,0.979982142857143,0.0817628205128205,0.840788888888889
"BAF-hat + CI half-width",0.544144736842105,0.97925,0.0845576923076923,0.846516666666667
"BAF-hat + CI half-width",0.53793201754386,0.9785,0.0873653846153846,0.852188888888889
"BAF-hat + CI half-width",0.531741228070175,0.977732142857143,0.090275641025641,0.857411111111111
"BAF-hat + CI half-width",0.525467105263158,0.977037698412698,0.0931910256410256,0.862616666666667
"BAF-hat + CI half-width",0.51930701754386,0.976240079365079,0.0961961538461538,0.867433333333333
"BAF-hat + CI half-width",0.513107456140351,0.975478174603175,0.0991807692307692,0.872338888888889
"BAF-hat + CI half-width",0.507004385964912,0.974630952380952,0.102192307692308,0.877122222222222
"BAF-hat + CI half-width",0.500791666666667,0.973880952380952,0.105265384615385,0.881644444444444
"BAF-hat + CI half-width",0.494629385964912,0.973085317460317,0.108434615384615,0.88575
"BAF-hat + CI half-width",0.488583333333333,0.972186507936508,0.111646153846154,0.889666666666667
"BAF-hat + CI half-width",0.48247149122807,0.971345238095238,0.114820512820513,0.89375
"BAF-hat + CI half-width",0.476469298245614,0.970404761904762,0.118108974358974,0.897338888888889
"BAF-hat + CI half-width",0.470458333333333,0.969474206349206,0.121388461538462,0.900961111111111
"BAF-hat + CI half-width",0.464502192982456,0.968492063492064,0.124730769230769,0.904316666666667
"BAF-hat + CI half-width",0.458469298245614,0.967579365079365,0.128047435897436,0.907783333333333
"BAF-hat + CI half-width",0.4525,0.966609126984127,0.131389743589744,0.911138888888889
"BAF-hat + CI half-width",0.446635964912281,0.965545634920635,0.134853846153846,0.913961111111111
"BAF-hat + CI half-width",0.44071052631579,0.964535714285714,0.138289743589744,0.916911111111111
"BAF-hat + CI half-width",0.434916666666667,0.963406746031746,0.141726923076923,0.919855555555556
"BAF-hat + CI half-width",0.429118421052632,0.96228373015873,0.145229487179487,0.922511111111111
"BAF-hat + CI half-width",0.423296052631579,0.961180555555556,0.148776923076923,0.924977777777778
"BAF-hat + CI half-width",0.417506578947368,0.960047619047619,0.152319230769231,0.927466666666667
"BAF-hat + CI half-width",0.411743421052632,0.958892857142857,0.155914102564103,0.929722222222222
"BAF-hat + CI half-width",0.405982456140351,0.957734126984127,0.159492307692308,0.932055555555556
"BAF-hat + CI half-width",0.400201754385965,0.956593253968254,0.163091025641026,0.9343
"BAF-hat + CI half-width",0.394530701754386,0.955353174603175,0.166758974358974,0.936244444444444
"BAF-hat + CI half-width",0.388964912280702,0.954019841269841,0.170384615384615,0.938366666666667
"BAF-hat + CI half-width",0.383331140350877,0.952746031746032,0.174069230769231,0.940238888888889
"BAF-hat + CI half-width",0.377723684210526,0.951448412698413,0.177801282051282,0.941905555555556
"BAF-hat + CI half-width",0.372232456140351,0.950047619047619,0.181491025641026,0.94375
"BAF-hat + CI half-width",0.366756578947368,0.948630952380952,0.185234615384615,0.945366666666667
"BAF-hat + CI half-width",0.361269736842105,0.947224206349206,0.188971794871795,0.947011111111111
"BAF-hat + CI half-width",0.355857456140351,0.945751984126984,0.192719230769231,0.948605555555556
"BAF-hat + CI half-width",0.350416666666667,0.944303571428571,0.19651282051282,0.950005555555556
"BAF-hat + CI half-width",0.34505701754386,0.942781746031746,0.200298717948718,0.951438888888889
"BAF-hat + CI half-width",0.33975,0.941214285714286,0.204128205128205,0.952677777777778
"BAF-hat + CI half-width",0.334372807017544,0.939708333333333,0.207964102564103,0.953894444444444
"BAF-hat + CI half-width",0.329103070175439,0.938105158730159,0.211801282051282,0.955105555555556
"BAF-hat + CI half-width",0.323892543859649,0.936448412698413,0.215610256410256,0.956438888888889
"BAF-hat + CI half-width",0.318769736842105,0.934714285714286,0.219444871794872,0.957655555555556
"BAF-hat + CI half-width",0.313616228070175,0.933005952380952,0.22330641025641,0.958761111111111
"BAF-hat + CI half-width",0.308594298245614,0.931178571428571,0.227185897435897,0.959788888888889
"BAF-hat + CI half-width",0.303561403508772,0.929363095238095,0.231073076923077,0.960777777777778
"BAF-hat + CI half-width",0.298491228070175,0.927579365079365,0.23499358974359,0.961627777777778
"BAF-hat + CI half-width",0.293565789473684,0.925664682539683,0.238889743589744,0.962583333333333
"BAF-hat + CI half-width",0.288646929824561,0.923746031746032,0.242817948717949,0.963394444444444
"BAF-hat + CI half-width",0.283631578947368,0.921912698412698,0.246721794871795,0.964316666666667
"BAF-hat + CI half-width",0.278844298245614,0.919873015873016,0.25065641025641,0.965105555555556
"BAF-hat + CI half-width",0.274094298245614,0.917799603174603,0.254591025641026,0.965894444444444
"BAF-hat + CI half-width",0.269370614035088,0.915704365079365,0.258542307692308,0.966605555555556
"BAF-hat + CI half-width",0.264614035087719,0.913636904761905,0.26245641025641,0.967483333333333
"BAF-hat + CI half-width",0.259949561403509,0.911486111111111,0.266419230769231,0.96815
"BAF-hat + CI half-width",0.255385964912281,0.909246031746032,0.270401282051282,0.968727777777778
"BAF-hat + CI half-width",0.250798245614035,0.907025793650794,0.274338461538462,0.969505555555556
"BAF-hat + CI half-width",0.246287280701754,0.904736111111111,0.278297435897436,0.970188888888889
"BAF-hat + CI half-width",0.241844298245614,0.902386904761905,0.282273076923077,0.970794444444444
"BAF-hat + CI half-width",0.237324561403509,0.900105158730159,0.286251282051282,0.971394444444444
"BAF-hat + CI half-width",0.232967105263158,0.897676587301587,0.290230769230769,0.971988888888889
"BAF-hat + CI half-width",0.228618421052632,0.895240079365079,0.294202564102564,0.972616666666667
"BAF-hat + CI half-width",0.22431798245614,0.892761904761905,0.298184615384615,0.973194444444444
"BAF-hat + CI half-width",0.220059210526316,0.890244047619048,0.302164102564103,0.973788888888889
"BAF-hat + CI half-width",0.215754385964912,0.887767857142857,0.306153846153846,0.974338888888889
"BAF-hat + CI half-width",0.211679824561403,0.885085317460317,0.31015641025641,0.974827777777778
"BAF-hat + CI half-width",0.207609649122807,0.882396825396825,0.314155128205128,0.975338888888889
"BAF-hat + CI half-width",0.203550438596491,0.879698412698413,0.31816282051282,0.975811111111111
"BAF-hat + CI half-width",0.199548245614035,0.876950396825397,0.322170512820513,0.976277777777778
"BAF-hat + CI half-width",0.195651315789474,0.874105158730159,0.32615641025641,0.976844444444444
"BAF-hat + CI half-width",0.191686403508772,0.871321428571429,0.330162820512821,0.977322222222222
"BAF-hat + CI half-width",0.187883771929825,0.868390873015873,0.334211538461538,0.977616666666667
"BAF-hat + CI half-width",0.184105263157895,0.865440476190476,0.338229487179487,0.978038888888889
"BAF-hat + CI half-width",0.180326754385965,0.862488095238095,0.342228205128205,0.97855
"BAF-hat + CI half-width",0.176668859649123,0.859426587301587,0.346241025641026,0.979
"BAF-hat + CI half-width",0.172962719298246,0.856410714285714,0.350274358974359,0.979355555555556
"BAF-hat + CI half-width",0.169399122807018,0.853263888888889,0.35430641025641,0.979722222222222
"BAF-hat + CI half-width",0.165791666666667,0.850156746031746,0.358342307692308,0.980072222222222
"BAF-hat + CI half-width",0.162464912280702,0.846797619047619,0.362373076923077,0.980438888888889
"BAF-hat + CI half-width",0.159103070175439,0.843468253968254,0.366411538461538,0.980777777777778
"BAF-hat + CI half-width",0.155752192982456,0.840128968253968,0.370448717948718,0.981122222222222
"BAF-hat + CI half-width",0.152364035087719,0.836823412698413,0.374492307692308,0.981438888888889
"BAF-hat + CI half-width",0.149094298245614,0.833412698412698,0.378541025641026,0.981727777777778
"BAF-hat + CI half-width",0.145881578947368,0.829948412698413,0.382585897435897,0.982038888888889
"BAF-hat + CI half-width",0.142769736842105,0.826392857142857,0.386652564102564,0.982255555555556
"BAF-hat + CI half-width",0.139585526315789,0.822904761904762,0.390698717948718,0.982555555555556
"BAF-hat + CI half-width",0.136469298245614,0.819353174603175,0.394753846153846,0.982822222222222
"BAF-hat + CI half-width",0.133405701754386,0.815753968253968,0.398817948717949,0.98305
"BAF-hat + CI half-width",0.130405701754386,0.812099206349206,0.402866666666667,0.983338888888889
"BAF-hat + CI half-width",0.127539473684211,0.808321428571429,0.406919230769231,0.983616666666667
"BAF-hat + CI half-width",0.124583333333333,0.804625,0.410983333333333,0.983844444444444
"BAF-hat + CI half-width",0.121776315789474,0.800793650793651,0.415035897435897,0.984122222222222
"BAF-hat + CI half-width",0.118938596491228,0.796992063492064,0.419101282051282,0.984338888888889
"BAF-hat + CI half-width",0.11615350877193,0.793140873015873,0.423155128205128,0.984611111111111
"BAF-hat + CI half-width",0.113326754385965,0.789327380952381,0.427203846153846,0.984905555555556
"BAF-hat + CI half-width",0.110662280701754,0.785369047619048,0.431255128205128,0.985183333333333
"BAF-hat + CI half-width",0.108054824561404,0.781357142857143,0.435314102564103,0.985433333333333
"BAF-hat + CI half-width",0.105510964912281,0.777287698412698,0.439373076923077,0.985683333333333
"BAF-hat + CI half-width",0.103063596491228,0.773132936507936,0.443429487179487,0.985938888888889
"BAF-hat + CI half-width",0.10059649122807,0.768994047619048,0.44749358974359,0.986166666666667
"BAF-hat + CI half-width",0.0981776315789474,0.764811507936508,0.451567948717949,0.98635
"BAF-hat + CI half-width",0.0958706140350877,0.760527777777778,0.455628205128205,0.986594444444444
"BAF-hat + CI half-width",0.0934758771929825,0.756325396825397,0.459714102564103,0.986722222222222
"BAF-hat + CI half-width",0.0912236842105263,0.751992063492063,0.46378717948718,0.986911111111111
"BAF-hat + CI half-width",0.0890745614035088,0.747565476190476,0.46785641025641,0.987116666666667
"BAF-hat + CI half-width",0.086828947368421,0.743228174603175,0.471915384615385,0.987361111111111
"BAF-hat + CI half-width",0.0846929824561403,0.738789682539683,0.475960256410256,0.987672222222222
"BAF-hat + CI half-width",0.082671052631579,0.734248015873016,0.480021794871795,0.987911111111111
"BAF-hat + CI half-width",0.0806271929824561,0.729728174603175,0.484103846153846,0.988055555555556
"BAF-hat + CI half-width",0.0786425438596491,0.725152777777778,0.488176923076923,0.988244444444444
"BAF-hat + CI half-width",0.0766842105263158,0.720553571428571,0.492261538461538,0.988383333333333
"BAF-hat + CI half-width",0.0748333333333333,0.715857142857143,0.496346153846154,0.988522222222222
"BAF-hat + CI half-width",0.0729978070175439,0.71114880952381,0.500417948717949,0.988711111111111
"BAF-hat + CI half-width",0.0711798245614035,0.706422619047619,0.504496153846154,0.988877777777778
"BAF-hat + CI half-width",0.0693640350877193,0.701694444444444,0.508567948717949,0.989072222222222
"BAF-hat + CI half-width",0.0676162280701754,0.696906746031746,0.512626923076923,0.989316666666667
"BAF-hat + CI half-width",0.0660175438596491,0.691982142857143,0.516701282051282,0.9895
"BAF-hat + CI half-width",0.0644144736842105,0.687061507936508,0.520787179487179,0.989633333333333
"BAF-hat + CI half-width",0.0628640350877193,0.682095238095238,0.524865384615385,0.989794444444444
"BAF-hat + CI half-width",0.0612631578947368,0.677172619047619,0.528928205128205,0.990027777777778
"BAF-hat + CI half-width",0.0597434210526316,0.672176587301587,0.533003846153846,0.990205555555556
"BAF-hat + CI half-width",0.0582565789473684,0.667150793650794,0.5371,0.990294444444444
"BAF-hat + CI half-width",0.0568070175438596,0.662093253968254,0.541183333333333,0.990433333333333
"BAF-hat + CI half-width",0.055375,0.657017857142857,0.545271794871795,0.990555555555556
"BAF-hat + CI half-width",0.0539473684210526,0.651938492063492,0.549355128205128,0.9907
"BAF-hat + CI half-width",0.0526206140350877,0.646769841269841,0.55343717948718,0.990844444444444
"BAF-hat + CI half-width",0.051296052631579,0.641597222222222,0.557519230769231,0.990994444444444
"BAF-hat + CI half-width",0.0500241228070175,0.636376984126984,0.561598717948718,0.991155555555556
"BAF-hat + CI half-width",0.0488092105263158,0.631107142857143,0.565685897435897,0.991277777777778
"BAF-hat + CI half-width",0.0474934210526316,0.625926587301587,0.569779487179487,0.991377777777778
"BAF-hat + CI half-width",0.0463333333333333,0.620605158730159,0.573878205128205,0.991455555555556
"BAF-hat + CI half-width",0.045155701754386,0.615299603174603,0.577971794871795,0.991555555555556
"BAF-hat + CI half-width",0.0440504385964912,0.609930555555556,0.582047435897436,0.991727777777778
"BAF-hat + CI half-width",0.0429451754385965,0.604559523809524,0.586142307692308,0.991822222222222
"BAF-hat + CI half-width",0.0418881578947368,0.599144841269841,0.590232051282051,0.991938888888889
"BAF-hat + CI half-width",0.040859649122807,0.593706349206349,0.594314102564103,0.992083333333333
"BAF-hat + CI half-width",0.0399495614035088,0.58815873015873,0.5984,0.992216666666667
"BAF-hat + CI half-width",0.039015350877193,0.582632936507936,0.60248717948718,0.992344444444444
"BAF-hat + CI half-width",0.038109649122807,0.577083333333333,0.606579487179487,0.992444444444444
"BAF-hat + CI half-width",0.037155701754386,0.571575396825397,0.610669230769231,0.992561111111111
"BAF-hat + CI half-width",0.0363201754385965,0.565960317460317,0.614758974358974,0.992677777777778
"BAF-hat + CI half-width",0.035484649122807,0.560347222222222,0.618847435897436,0.992794444444444
"BAF-hat + CI half-width",0.0344824561403509,0.554882936507937,0.622925641025641,0.992961111111111
"BAF-hat + CI half-width",0.033719298245614,0.549202380952381,0.627016666666667,0.993072222222222
"BAF-hat + CI half-width",0.0329539473684211,0.54352380952381,0.63110641025641,0.993188888888889
"BAF-hat + CI half-width",0.0321776315789474,0.537857142857143,0.635202564102564,0.993272222222222
"BAF-hat + CI half-width",0.0314122807017544,0.532178571428571,0.639278205128205,0.99345
"BAF-hat + CI half-width",0.0306885964912281,0.526462301587302,0.643370512820513,0.993555555555556
"BAF-hat + CI half-width",0.0299166666666667,0.520791666666667,0.647453846153846,0.993694444444444
"BAF-hat + CI half-width",0.029140350877193,0.515123015873016,0.651541025641026,0.993822222222222
"BAF-hat + CI half-width",0.0284385964912281,0.509386904761905,0.655629487179487,0.993944444444444
"BAF-hat + CI half-width",0.0277543859649123,0.503636904761905,0.659719230769231,0.994055555555556
"BAF-hat + CI half-width",0.0270986842105263,0.497859126984127,0.663801282051282,0.994205555555556
"BAF-hat + CI half-width",0.0264254385964912,0.492097222222222,0.66788717948718,0.994338888888889
"BAF-hat + CI half-width",0.0257258771929825,0.486359126984127,0.67198717948718,0.994411111111111
"BAF-hat + CI half-width",0.0251271929824561,0.480531746031746,0.676074358974359,0.994533333333333
"BAF-hat + CI half-width",0.0245109649122807,0.474718253968254,0.680169230769231,0.994627777777778
"BAF-hat + CI half-width",0.0238837719298246,0.468914682539683,0.684257692307692,0.99475
"BAF-hat + CI half-width",0.0232631578947368,0.463107142857143,0.688341025641026,0.994888888888889
"BAF-hat + CI half-width",0.0226929824561404,0.457251984126984,0.692439743589744,0.994966666666667
"BAF-hat + CI half-width",0.0221513157894737,0.451371031746032,0.696529487179487,0.995083333333333
"BAF-hat + CI half-width",0.0216074561403509,0.445494047619048,0.700617948717949,0.9952
"BAF-hat + CI half-width",0.0210328947368421,0.439642857142857,0.704703846153846,0.995333333333333
"BAF-hat + CI half-width",0.0204407894736842,0.43380753968254,0.708782051282051,0.9955
"BAF-hat + CI half-width",0.0199539473684211,0.427876984126984,0.712874358974359,0.995605555555556
"BAF-hat + CI half-width",0.0194407894736842,0.421972222222222,0.716970512820513,0.995688888888889
"BAF-hat + CI half-width",0.0188947368421053,0.416095238095238,0.721066666666667,0.995777777777778
"BAF-hat + CI half-width",0.0184407894736842,0.410134920634921,0.725164102564103,0.995861111111111
"BAF-hat + CI half-width",0.0179714912280702,0.404190476190476,0.729253846153846,0.995972222222222
"BAF-hat + CI half-width",0.0174627192982456,0.398279761904762,0.733348717948718,0.996066666666667
"BAF-hat + CI half-width",0.0170241228070175,0.392305555555556,0.737441025641026,0.996172222222222
"BAF-hat + CI half-width",0.0165899122807018,0.386329365079365,0.741530769230769,0.996283333333333
"BAF-hat + CI half-width",0.0161666666666667,0.38034126984127,0.745621794871795,0.996394444444444
"BAF-hat + CI half-width",0.0156951754385965,0.374396825396825,0.749714102564103,0.9965
"BAF-hat + CI half-width",0.0152741228070175,0.368406746031746,0.753805128205128,0.996611111111111
"BAF-hat + CI half-width",0.0148333333333333,0.362436507936508,0.757894871794872,0.996722222222222
"BAF-hat + CI half-width",0.0144144736842105,0.356444444444444,0.761991025641026,0.996811111111111
"BAF-hat + CI half-width",0.0139649122807018,0.350480158730159,0.766083333333333,0.996916666666667
"BAF-hat + CI half-width",0.0135197368421053,0.344513888888889,0.770175641025641,0.997016666666667
"BAF-hat + CI half-width",0.0131271929824561,0.338498015873016,0.774276923076923,0.997083333333333
"BAF-hat + CI half-width",0.0126929824561404,0.332519841269841,0.778364102564103,0.997211111111111
"BAF-hat + CI half-width",0.0122434210526316,0.32655753968254,0.782464102564103,0.997277777777778
"BAF-hat + CI half-width",0.0118530701754386,0.320539682539683,0.78655641025641,0.997383333333333
"BAF-hat + CI half-width",0.0114671052631579,0.314517857142857,0.790661538461538,0.997433333333333
"BAF-hat + CI half-width",0.0111030701754386,0.30847619047619,0.794757692307692,0.997522222222222
"BAF-hat + CI half-width",0.0106622807017544,0.302505952380952,0.798853846153846,0.997605555555556
"BAF-hat + CI half-width",0.0102850877192982,0.29647619047619,0.80294358974359,0.997722222222222
"BAF-hat + CI half-width",0.00991666666666667,0.290438492063492,0.807030769230769,0.99785
"BAF-hat + CI half-width",0.00958333333333333,0.284371031746032,0.811129487179487,0.997922222222222
"BAF-hat + CI half-width",0.00922149122807018,0.278327380952381,0.815219230769231,0.998038888888889
"BAF-hat + CI half-width",0.0088530701754386,0.272289682539683,0.819315384615385,0.998127777777778
"BAF-hat + CI half-width",0.00848245614035088,0.266255952380952,0.823417948717949,0.998183333333333
"BAF-hat + CI half-width",0.00810087719298246,0.260230158730159,0.827514102564103,0.998272222222222
"BAF-hat + CI half-width",0.00771052631578947,0.254212301587302,0.83160641025641,0.998377777777778
"BAF-hat + CI half-width",0.007375,0.248144841269841,0.835707692307692,0.998444444444444
"BAF-hat + CI half-width",0.00701973684210526,0.242097222222222,0.839797435897436,0.998555555555556
"BAF-hat + CI half-width",0.00669956140350877,0.236015873015873,0.843903846153846,0.9986
"BAF-hat + CI half-width",0.0063421052631579,0.229968253968254,0.848002564102564,0.998677777777778
"BAF-hat + CI half-width",0.00598245614035088,0.223924603174603,0.852103846153846,0.998738888888889
"BAF-hat + CI half-width",0.00562719298245614,0.217875,0.856189743589744,0.998872222222222
"BAF-hat + CI half-width",0.00525877192982456,0.211837301587302,0.860288461538462,0.99895
"BAF-hat + CI half-width",0.00492763157894737,0.205767857142857,0.864382051282051,0.999044444444444
"BAF-hat + CI half-width",0.00460964912280702,0.199684523809524,0.868479487179487,0.999127777777778
"BAF-hat + CI half-width",0.00430043859649123,0.193593253968254,0.872582051282051,0.999188888888889
"BAF-hat + CI half-width",0.00400219298245614,0.187492063492063,0.876679487179487,0.999272222222222
"BAF-hat + CI half-width",0.00371271929824561,0.181384920634921,0.880775641025641,0.999355555555556
"BAF-hat + CI half-width",0.00342982456140351,0.175269841269841,0.884880769230769,0.999405555555556
"BAF-hat + CI half-width",0.00317763157894737,0.169126984126984,0.888984615384615,0.999461111111111
"BAF-hat + CI half-width",0.00291008771929825,0.163,0.893085897435897,0.999522222222222
"BAF-hat + CI half-width",0.00263377192982456,0.156878968253968,0.897191025641026,0.999572222222222
"BAF-hat + CI half-width",0.00239473684210526,0.150724206349206,0.901301282051282,0.9996
"BAF-hat + CI half-width",0.00216885964912281,0.144559523809524,0.90540641025641,0.999644444444444
"BAF-hat + CI half-width",0.00197368421052632,0.138365079365079,0.909519230769231,0.999661111111111
"BAF-hat + CI half-width",0.00174122807017544,0.132204365079365,0.913621794871795,0.999722222222222
"BAF-hat + CI half-width",0.00157236842105263,0.125986111111111,0.917732051282051,0.99975
"BAF-hat + CI half-width",0.00139473684210526,0.119777777777778,0.921835897435897,0.9998
"BAF-hat + CI half-width",0.00125219298245614,0.113535714285714,0.925947435897436,0.999822222222222
"BAF-hat + CI half-width",0.00113377192982456,0.107271825396825,0.930058974358974,0.999844444444444
"BAF-hat + CI half-width",0.00099780701754386,0.101025793650794,0.934166666666667,0.999877777777778
"BAF-hat + CI half-width",0.00087280701754386,0.0947678571428571,0.938275641025641,0.999911111111111
"BAF-hat + CI half-width",0.000769736842105263,0.0884900793650794,0.942388461538462,0.999927777777778
"BAF-hat + CI half-width",0.000633771929824561,0.0822440476190476,0.946501282051282,0.999938888888889
"BAF-hat + CI half-width",0.000504385964912281,0.0759900793650794,0.950610256410256,0.999972222222222
"BAF-hat + CI half-width",0.000410087719298246,0.0697043650793651,0.954725641025641,0.999977777777778
"BAF-hat + CI half-width",0.000317982456140351,0.0634166666666667,0.958841025641026,0.999983333333333
"BAF-hat + CI half-width",0.000236842105263158,0.0571210317460317,0.962955128205128,0.999988888888889
"BAF-hat + CI half-width",0.000177631578947368,0.0508035714285714,0.967071794871795,0.999988888888889
"BAF-hat + CI half-width",0.000140350877192982,0.0444662698412698,0.97118717948718,0.999994444444444
"BAF-hat + CI half-width",0.000107456140350877,0.0381269841269841,0.975302564102564,0.999994444444444
"BAF-hat + CI half-width",7.89473684210526e-05,0.031781746031746,0.979417948717949,1
"BAF-hat + CI half-width",4.60526315789474e-05,0.0254404761904762,0.983534615384615,1
"BAF-hat + CI half-width",3.07017543859649e-05,0.0190853174603175,0.98765,1
"BAF-hat + CI half-width",1.75438596491228e-05,0.0127261904761905,0.991766666666667,1
"BAF-hat + CI half-width",2.19298245614035e-06,0.00636904761904762,0.995883333333333,1
"BAF-hat + CI half-width",0,1.98412698412698e-06,1,1
